---
# Velocity gradient along pathline with the following settings:
#   nsteps: 3116
#   ictrl:  7
#   eqincr: 0.02
#   temp:   298

schema:
  delimiter: ' '
  missing: '-'
  fields:
    - name: step
      type: integer
    - name: L11
      type: float
    - name: L12
      type: float
    - name: L13
      type: float
    - name: L21
      type: float
    - name: L22
      type: float
    - name: L23
      type: float
    - name: L31
      type: float
    - name: L32
      type: float
    - name: L33
      type: float
    - name: tincr
      type: float
---
step L11 L12 L13 L21 L22 L23 L31 L32 L33 tincr
1752 0.0007212861808913415 0.0002821005225594411 0.00042147469747241925 0.0006506655227505546 -0.0005190933774848653 -0.00014431313269904674 -0.0016575829027069874 -0.00045988259912195647 -0.00021836563158513859 -2.5
1753 0.0007189630902876814 0.00028162850369548655 0.0004221408396906519 0.0006463655004071568 -0.0005210234820379303 -0.00014461671229471152 -0.0016574153899750284 -0.0004602869565273944 -0.0002184792512827669 -2.5
1754 0.0007166443004931797 0.00028117318113039666 0.0004228034587295136 0.0006420027088574403 -0.0005230138968979511 -0.00014484392727032218 -0.0016572188451196444 -0.00046068313364167567 -0.0002186246839834764 -2.5
1755 0.0007143272465465084 0.00028071766053334296 0.00042346313311390906 0.0006376669394351185 -0.0005250312816896706 -0.0001450939524293472 -0.0016570069248346632 -0.00046111674024350985 -0.00021875819184556544 -2.5
1756 0.0007120120782658641 0.00028025429673797996 0.00042412847337708126 0.0006333530097187317 -0.0005269220364220169 -0.0001453400186692619 -0.0016568019278844865 -0.0004614675678563184 -0.0002189713282835207 -2.5
1757 0.0007096987703591728 0.0002797810693906192 0.00042479104714106074 0.0006290254761652348 -0.0005289333158962945 -0.00014565784672547087 -0.0016565573928794216 -0.00046193007558472803 -0.00021904048957950488 -2.5
1758 0.0007073919709490311 0.00027931634578271203 0.0004254599960552858 0.0006246985491653004 -0.0005309416242662139 -0.00014601333637607108 -0.0016564095390704473 -0.0004623526288597382 -0.00021921904596300455 -2.5
1759 0.000705082658077654 0.0002788450261796066 0.00042612809179913954 0.0006203659514743722 -0.0005329482039171507 -0.00014611174733853194 -0.0016562202672239091 -0.00046270441977431235 -0.0002193129888806993 -2.5
1760 0.0007027828452589678 0.0002783894890802083 0.0004267959916916039 0.0006160806087582905 -0.000534502125200651 -0.00014681395754118854 -0.0016559843774882669 -0.0004631338928309805 -0.00021945931256657066 -2.5
1761 0.0007037827774440984 0.0002552855228768078 0.00044138168169445606 0.0006075745942380868 -0.000489463650574585 -0.00017530014099398098 -0.0016540127009963138 -0.00048107912509842086 -0.00020903133592710385 -2.5
1762 0.0007039480709407296 0.0002554805331716285 0.0004421906893600364 0.0006042082231389285 -0.0004913774397241675 -0.0001756843151135328 -0.0016536159646339686 -0.0004816285115283783 -0.00020923325624926076 -2.5
1763 0.0007041207324358888 0.00025565182122901163 0.0004429892047017456 0.0006008547609604708 -0.0004931621765249066 -0.00017580904249943366 -0.0016533710512781376 -0.00048193345764007935 -0.0002093197964276818 -2.5
1764 0.0007043058191465203 0.0002558214471270191 0.0004437884110478888 0.0005975070227654778 -0.0004947818988846101 -0.00017606313976713646 -0.0016530731966186388 -0.000482205098224302 -0.00020938557781673213 -2.5
1765 0.0007045012139177462 0.0002559869994637834 0.0004445993410189318 0.0005941466000234909 -0.0004963301715904048 -0.00017623286279981666 -0.0016527491998153982 -0.0004826176993334903 -0.000209490350987498 -2.5
1766 0.0007047033016059649 0.0002561661138799001 0.000445384455104209 0.0005908015980611318 -0.0004980323049763854 -0.00017645830821114467 -0.001652385510700257 -0.00048302954562139664 -0.00020963368506182536 -2.5
1767 0.000704916887844247 0.00025632769337273324 0.00044618439138961963 0.0005874516048058481 -0.0004996748620510788 -0.00017665692086054824 -0.0016520765314076335 -0.0004834226379323716 -0.00020970450502551846 -2.5
1768 0.0007051425503772945 0.00025650298251087754 0.0004469788864779699 0.0005841070224874028 -0.0005014311071248843 -0.00017689547741550166 -0.0016517406203601433 -0.00048383509934112284 -0.00020983370372774552 -2.5
1769 0.0007053726484078114 0.00025667824189108636 0.0004477789514559514 0.0005807421298355788 -0.0005027532275699763 -0.00017721342763334994 -0.0016514130195914966 -0.00048426549626555496 -0.0002099414105546242 -2.5
1770 0.0007056167290640479 0.00025687459539845914 0.00044857846633628045 0.0005774258918482806 -0.000504892381543107 -0.00017736556389481538 -0.0016509635328585094 -0.00048464136654794495 -0.00021006597342271326 -2.5
1771 0.0007058694437471525 0.0002570379590060934 0.00044937395008392986 0.0005741029991492397 -0.0005065294178594734 -0.00017761100647684916 -0.0016506588519856653 -0.0004850323383352462 -0.00021016836133450477 -2.5
1772 0.0007061290993944962 0.0002572199237541934 0.0004501560213860348 0.0005707612982819331 -0.0005083214007659127 -0.00017779915256812005 -0.0016502180089158285 -0.00048545752176155314 -0.00021032447446011065 -2.5
1773 0.0007063951757504128 0.0002574029012085224 0.00045099304724103564 0.0005674154089402519 -0.0005100166524783977 -0.00017805765796502352 -0.0016499168482104253 -0.00048593216815013385 -0.00021034061267894574 -2.5
1774 0.0007066926260526049 0.00025758883031177523 0.00045177118568656086 0.0005640790734785687 -0.0005117408909749366 -0.00017772593389223093 -0.0016495106662269 -0.0004862428580740082 -0.00021048611370908386 -2.5
1775 0.0007069773845375749 0.0002577646122227647 0.0004525536698351236 0.0005607551247918032 -0.0005133993889815522 -0.00017840555802500245 -0.0016490863567972921 -0.00048660631283193277 -0.00021066021118956754 -2.5
1776 0.0007072826056017916 0.00025795914963916785 0.0004533277398618466 0.000557404629950745 -0.0005151589407865471 -0.00017867696985044643 -0.0016487065166967212 -0.00048688312429468654 -0.00021074447840232252 -2.5
1777 0.0007075969539716694 0.0002581525341353329 0.00045412595698817717 0.000554091158106879 -0.0005176781668226411 -0.0001786928180651094 -0.0016482839498669812 -0.000487177723699136 -0.0002100337718690812 -2.5
1778 0.000707917602713199 0.0002583352803456289 0.0004547315641565077 0.0005507013416476907 -0.0005189197722700278 -0.00017943324055864015 -0.001647811551462461 -0.0004881466408907213 -0.00021074526367626268 -2.5
1779 0.0007221031366616574 0.0002605185107385711 0.0003090838872573826 0.0005536534384316605 -0.0005380767811694895 -0.0002418694799582339 -0.001650486542587447 -0.0004914593299707805 -0.00016417086986236242 -2.5
1780 0.000797455444776951 -7.843382908360526e-05 0.00012409530257286345 0.00028967490734734273 0.0006179211991590764 0.0003610812713908786 -0.0017486050818931531 -6.319084481776731e-05 4.705433812987978e-05 -2.5
1781 0.000700905834409173 0.00033169928541420597 0.0003452922921963784 0.0005442851888927604 -0.0005177979792775525 -0.0002320161485580788 -0.0016411654658849224 -0.0005378571991500991 -0.00020074982460525768 -2.5
1782 0.000698052308384844 0.00033152479157493134 0.00034542820161328135 0.0005411491779430663 -0.0005188416238632376 -0.00023376654734048115 -0.001642000309943476 -0.0005388282479959342 -0.00020215002791469213 -2.5
1783 0.0006950900614757447 0.0003314926330938951 0.0003454755351346433 0.0005380106319784996 -0.0005204205329827992 -0.00023398061811525514 -0.0016419521014972766 -0.0005390780331580844 -0.0002022005680670805 -2.5
1784 0.0006920806893122367 0.0003314238482915011 0.00034551158178660414 0.0005346641952009185 -0.0005222566497593486 -0.00023450858450821093 -0.0016421522908083934 -0.0005397475238020228 -0.00020235750572257717 -2.5
1785 0.0006890354659896754 0.000331349853169999 0.00034555328907621003 0.0005316303927186099 -0.0005235883754255482 -0.000234853791113345 -0.0016423288168554227 -0.0005403914171114525 -0.00020240741579517532 -2.5
1786 0.0006859393843061598 0.0003312635820477913 0.00034559076519236553 0.0005280073124045874 -0.0005252072157921907 -0.00023518235003679158 -0.0016425714133692373 -0.0005406147018158955 -0.00020252120214467477 -2.5
1787 0.0006827994496406184 0.00033117488763382755 0.00034562306793260305 0.0005248248478393223 -0.0005267550831930238 -0.00023555912981791994 -0.0016427556170943486 -0.0005412963440328789 -0.00020263492241314723 -2.5
1788 0.0006796181159760057 0.0003310735289098142 0.00034566551052499505 0.0005214577877119982 -0.0005283115157391439 -0.00023574074802848146 -0.0016429015845962052 -0.0005417254075846426 -0.00020275128823080956 -2.5
1789 0.0006763915836720224 0.0003309616974348762 0.00034569949117067627 0.0005181507772820155 -0.0005298693400261545 -0.00023608377374505847 -0.0016431469151963836 -0.000542134248566599 -0.00020284619222630908 -2.5
1790 0.0006731245392875646 0.00033084209607730825 0.0003457296958147517 0.0005148744842748318 -0.0005314166157818976 -0.00023647302351948363 -0.0016433214082475485 -0.0005427267258855521 -0.0002029361151791273 -2.5
1791 0.0006698141373464202 0.00033071321230211697 0.0003457564799868788 0.0005115223015318671 -0.0005330882435157853 -0.00023663078465305658 -0.0016435420540689876 -0.0005431486828483902 -0.00020307160650094702 -2.5
1792 0.000666459730692746 0.00033056573790792503 0.0003457917187074997 0.0005081980604250745 -0.0005346074354156245 -0.00023709585310028434 -0.0016436760792785244 -0.0005436160049712565 -0.00020312499148719473 -2.5
1793 0.0006630614014277877 0.0003304130638266606 0.000345823157569201 0.000504845403083071 -0.0005362369235839314 -0.00023736722886143823 -0.0016438887820604655 -0.0005441598733082798 -0.00020308729024362302 -2.5
1794 0.0006596199493373776 0.0003302609060627109 0.0003458494416867187 0.0005014942813723324 -0.0005378459523675513 -0.0002377198095185713 -0.0016439941546816873 -0.0005445728811357969 -0.0002033218985660729 -2.5
1795 0.0006561341320387359 0.00033008392783534247 0.0003458786638835518 0.000498222603200725 -0.0005394096616037112 -0.00023809659671354937 -0.0016442255545237733 -0.0005451016904712728 -0.00020338481952028492 -2.5
1796 0.000652605976849682 0.000329896607227334 0.00034590517317304126 0.0004946154944158449 -0.0005410496711646226 -0.00023815319516750632 -0.0016443567501522056 -0.0005455295491652575 -0.0002034879113766656 -2.5
1797 0.0006490344647321561 0.00032970485992434506 0.00034592637456334815 0.000491401796983182 -0.0005425998840183864 -0.00023820961523725922 -0.0016445139537714802 -0.000546023471804973 -0.0002035538589216718 -2.5
